20130802130206300,1013,00:00.0,1302,2,2225.5,bombeo de 9.0 m3/s,1,0,20130802130226300,1,20130802130309900
20130802130228100,1062,00:00.0,1302,2,2223.65,sin bombeo,1,0,20130802130241500,1,20130802130309900
20130802130245000,1061,00:00.0,1302,2,0.1,Abierta.s 3 compuertas a  0.50 m,1,0,20130802140549000,1,20130802140611900
20130802130340900,1057,00:00.0,1303,2,2225.87,bombeo de 8.0 m3/s,1,0,20130802130418700,1,20130802130438700
20130802130501000,1011,00:00.0,1305,2,2226.03,Abierta.,1,0,20130802130515300,1,20130802130523700
20130802130540900,1010,00:00.0,1305,2,2226,"sin bombeo, compuertas cerradas",1,0,20130802135812600,1,20130802135842800
20130802130605900,1054,00:00.0,1306,2,0,sin bombeo,1,0,20130802130615700,1,20130802130653400
20130802130629600,1052,00:00.0,1306,2,2223.4,"Abiertas, sin bombeo",1,0,20130802130655300,1,20130802130739200
20130802130809200,1006,00:00.0,1200,2,1,2 compuertas a 1.00 m,1,0,20130802184036800,1,20130802184054400
20130802130824900,1006,00:00.0,1308,2,1,2 compuertas a 1.00 m,1,0,20130802184016400,1,20130802184054400
20130802131029600,1002,00:00.0,1200,2,3.6,.,1,0,20130802131044700,1,20130802131124300
20130802131047100,1019,00:00.0,1200,2,2.5,.,1,0,20130802131100200,1,20130802131124300
20130802131111100,1016,00:00.0,1200,2,2.3,.,1,0,20130802131124300,1,20130802131209700
20130802131131000,1018,00:00.0,1200,2,3.8,.,1,0,20130802131146900,1,20130802131209700
20130802131149000,1021,00:00.0,1200,2,4,.,1,0,20130802131202400,1,20130802131209700
20130802131204000,1017,00:00.0,1200,2,3,.,1,0,20130802131222700,1,20130802131254800
20130802131227800,1020,00:00.0,1200,2,0.6,.,1,0,20130802131242900,1,20130802131254800
20130802135401200,1057,00:00.0,1354,2,2225.85,bombeo de 8.0 m3/s,1,0,20130802140812400,1,20130802140827600
20130802135526600,1014,00:00.0,1355,2,2189.14,bombeo de 2.0 m3/s,1,0,20130802135605100,1,20130802135627300
20130802135719100,1010,00:00.0,1357,2,2225.99,"sin bombeo, compuertas cerradas",1,0,20130802135749500,1,20130802135758000
20130802135851200,1054,00:00.0,1358,2,0,sin bombeo,1,0,20130802135904300,1,20130802135928500
20130802135921400,1052,00:00.0,1359,2,2223.4,"Abiertas, sinbombeo",1,0,20130802135938400,1,20130802140016800
20130802140057300,1006,00:00.0,1400,2,0.8,Abiertaa 2 compuertas a 1.00 m.,1,0,20130802183941300,1,20130802184010000
20130802140247800,1011,00:00.0,1402,2,2226.03,Abierta.,1,0,20130802140304000,1,20130802140313000
20130802140312400,1055,00:00.0,1403,2,3.2,compuertas cerradas,1,0,20130802150026900,1,20130802150102800
20130802140430700,1061,00:00.0,1404,2,0.1,Abiertas 3 copmpuertas a 0.50m.,1,0,20130802140514400,1,20130802140527200
20130802140657200,1062,00:00.0,1406,2,2223.65,sin bombeo,1,0,20130802140711700,1,20130802140742200
20130802140717000,1013,00:00.0,1407,2,2225.5,bombeo de 9.0 m3/s,1,0,20130802140736200,1,20130802140742300
20130802141037000,1002,00:00.0,1410,2,3.6,.,1,0,20130802141050500,1,20130802141127400
20130802141051500,1019,00:00.0,1410,2,2.5,.,1,0,20130802141059600,1,20130802141127400
20130802141101200,1016,00:00.0,1410,2,2.3,.,1,0,20130802141117600,1,20130802141127400
20130802141118700,1018,00:00.0,1410,2,3.8,.,1,0,20130802141131700,1,20130802141214600
20130802141133100,1021,00:00.0,1410,2,4,.,1,0,20130802141143100,1,20130802141214700
20130802141144600,1017,00:00.0,1410,2,3,.,1,0,20130802141156100,1,20130802141214700
20130802141157400,1020,00:00.0,1410,2,0.6,.,1,0,20130802141222300,1,20130802141258000
20130802160350200,1013,00:00.0,1603,2,2225.5,bombeo de 9.0 m3/s,1,0,20130802160413000,1,20130802160450200
20130802160353200,1000,00:00.0,1323,2,1.26,Abierta.,1,0,20130802160442100,1,20130802160517100
20130802160423300,1062,00:00.0,1604,2,2223.65,sin bombeo,1,0,20130802160439200,1,20130802160450200
20130802160441000,1061,00:00.0,1604,2,0.1,3 compuertas a  0.50 m,1,0,20130802192938000,1,20130802193024900
20130802160442300,1000,00:00.0,1500,2,1.2,Abierta.,1,0,20130802160454700,1,20130802160517100
20130802160522400,1006,00:00.0,1600,2,0.8,Abiertas 2 compuertas a 1.00 m,1,0,20130802183853300,1,20130802183924400
20130802160549100,1052,00:00.0,1600,2,2223.4,Abiertas  sin bombeo,1,0,20130802193030100,1,20130802193109800
20130802160659200,1004,00:00.0,1500,2,0.72,Abierta.,1,0,20130802160716700,1,20130802160732100
20130802160724700,1051,00:00.0,1607,2,0,Abierta.,1,0,20130802160729700,1,20130802160746600
20130802160733900,1005,00:00.0,1500,2,2.27,Abierta.,1,0,20130802160749400,1,20130802160817100
20130802160804700,1008,00:00.0,1500,2,2.7,Cerrada.,1,0,20130802160829200,1,20130802160902000
20130802160904100,1010,00:00.0,1500,2,2225.97,sin bombeo,1,0,20130802160930600,1,20130802160947100
20130802160930800,1010,00:00.0,1600,2,2225.96,sin bombeo,1,0,20130802160944400,1,20130802161032100
20130802160952600,1054,00:00.0,1500,2,0,sin bombeo,1,0,20130802161008100,1,20130802161032200
20130802161008400,1054,00:00.0,1600,2,0,sin bombeo,1,0,20130802161018400,1,20130802161032200
20130802161024400,1011,00:00.0,1500,2,2226.03,Abierta.,1,0,20130802161053000,1,20130802161117100
20130802161053300,1011,00:00.0,1600,2,2226.03,Abierta.,1,0,20130802161101800,1,20130802161117100
20130802161107100,1055,00:00.0,1500,2,3.2,compuertas cerradas,1,0,20130802161125300,1,20130802161202200
20130802161125500,1055,00:00.0,1600,2,3.2,compuertas cerradas,1,0,20130802161137500,1,20130802161202200
20130802161144500,1057,00:00.0,1500,2,2225.79,bombeo de 8 m3,1,0,20130802161215100,1,20130802161247200
20130802161215500,1057,00:00.0,1600,2,2225.79,bombeo de 8 m3,1,0,20130802161234000,1,20130802161247300
20130802161241700,1058,00:00.0,1400,2,2223.8,Cerrada.,1,0,20130802161300300,1,20130802161333000
20130802161300400,1058,00:00.0,1500,2,2223.8,Cerrada.,1,0,20130802161308300,1,20130802161333000
20130802161308500,1058,00:00.0,1600,2,2223.8,Cerrada.,1,0,20130802161315600,1,20130802161333000
20130802161326600,1014,00:00.0,1500,2,2189.88,bombeo de 2 m3,1,0,20130802161349100,1,20130802161419100
20130802161349300,1014,00:00.0,1600,2,2189.55,bombeo de 2 m3,1,0,20130802161403700,1,20130802161419100
20130802163247900,1002,00:00.0,1600,2,3.5,.,1,0,20130802163606500,1,20130802163617400
20130802163304200,1019,00:00.0,1600,2,2.5,.,1,0,20130802163555800,1,20130802163617400
20130802163327600,1016,00:00.0,1600,2,2.3,.,1,0,20130802163547700,1,20130802163617500
20130802163343400,1018,00:00.0,1600,2,3.8,.,1,0,20130802163534600,1,20130802163617500
20130802163356400,1021,00:00.0,1600,2,4.5,.,1,0,20130802181409100,1,20130802181439000
20130802163410000,1017,00:00.0,1600,2,3.1,.,1,0,20130802163522400,1,20130802163532500
20130802163429200,1020,00:00.0,1600,2,0.6,.,1,0,20130802163441200,1,20130802163447400
20130802164109500,1007,00:00.0,1600,2,0,Abierta.,1,0,20130802164117400,1,20130802164202000
